DATAFLOW,LAST UPDATE,freq,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IT,2020,5.74,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IT,2021,5.92,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IT,2022,5.54,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LT,2005,7.24,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LT,2006,6.51,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LT,2007,5.95,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LT,2008,6.26,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LT,2009,7.03,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LT,2010,8.34,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LT,2011,6.04,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LT,2012,5.45,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LT,2013,6.18,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LT,2014,6.13,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LT,2015,7.84,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LT,2016,7.46,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LT,2017,7.90,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LT,2018,7.42,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LT,2019,6.54,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LT,2020,6.34,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LT,2021,6.37,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LT,2022,6.66,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LU,2005,3.94,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LU,2006,4.25,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LU,2007,4.07,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LU,2008,4.10,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LU,2009,4.32,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LU,2010,4.30,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LU,2011,4.09,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LU,2012,4.17,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LU,2013,4.77,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LU,2014,4.49,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LU,2015,4.30,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LU,2016,4.49,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LU,2017,4.45,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LU,2018,5.01,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LU,2019,5.36,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LU,2020,5.10,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LU,2021,4.74,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LU,2022,4.58,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2005,7.33,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2006,7.98,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2007,6.54,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2008,7.24,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2009,7.79,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2010,7.51,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2011,7.19,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2012,6.95,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2013,6.68,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2014,6.82,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2015,6.64,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2016,6.25,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2017,6.41,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2018,6.75,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2019,6.48,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2020,6.12,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2021,6.62,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2022,6.23,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,LV,2023,6.23,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ME,2013,8.66,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ME,2014,7.47,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ME,2015,7.62,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ME,2016,7.69,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ME,2017,7.88,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ME,2018,7.52,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ME,2019,6.97,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ME,2020,6.10,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ME,2021,5.98,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ME,2022,5.71,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MK,2012,10.48,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MK,2013,8.54,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MK,2014,7.43,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MK,2015,6.60,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MK,2016,6.58,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MK,2017,6.33,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MK,2018,6.12,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MK,2019,5.55,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MK,2020,5.99,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MT,2005,3.91,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MT,2006,3.98,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MT,2007,3.90,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MT,2008,4.20,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MT,2009,3.96,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MT,2010,4.33,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MT,2011,4.00,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MT,2012,4.00,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MT,2013,4.26,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MT,2014,4.15,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MT,2015,4.21,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MT,2016,4.30,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MT,2017,4.24,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MT,2018,4.21,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MT,2019,4.21,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MT,2020,4.59,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MT,2021,5.04,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,MT,2022,4.58,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2005,4.21,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2006,3.85,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2007,4.05,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2008,4.03,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2009,3.96,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2010,3.63,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2011,3.76,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2012,3.62,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2013,3.60,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2014,3.89,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2015,3.89,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2016,3.99,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2017,4.08,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2018,4.19,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2019,4.02,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2020,4.27,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2021,3.97,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2022,4.00,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NL,2023,4.00,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NO,2005,4.14,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NO,2006,5.06,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NO,2007,3.52,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NO,2008,3.63,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NO,2009,3.47,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NO,2010,3.39,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NO,2011,3.31,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NO,2012,3.24,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NO,2013,3.29,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NO,2014,3.41,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NO,2015,3.51,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NO,2016,3.69,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NO,2017,3.92,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NO,2018,3.79,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NO,2019,3.90,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NO,2020,3.89,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NO,2021,3.91,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,NO,2022,4.18,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2005,6.88,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2006,5.82,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2007,5.41,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2008,5.28,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2009,5.07,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2010,5.06,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2011,5.07,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2012,5.09,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2013,4.98,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2014,5.05,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2015,5.12,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2016,4.85,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2017,4.68,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2018,4.37,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2019,4.48,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2020,4.10,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2021,4.10,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2022,4.00,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PL,2023,4.14,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2005,6.83,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2006,6.60,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2007,6.34,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2008,6.07,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2009,5.98,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2010,5.58,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2011,5.76,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2012,5.93,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2013,6.13,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2014,6.32,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2015,6.16,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2016,5.90,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2017,5.81,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2018,5.29,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2019,5.23,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2020,5.01,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2021,5.67,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2022,5.20,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,PT,2023,5.57,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RO,2007,8.06,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RO,2008,7.02,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RO,2009,6.49,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RO,2010,6.13,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RO,2011,6.39,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RO,2012,6.79,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RO,2013,6.95,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RO,2014,7.62,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RO,2015,8.62,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RO,2016,7.48,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RO,2017,6.51,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RO,2018,7.25,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RO,2019,7.10,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RO,2020,6.61,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RO,2021,7.26,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RO,2022,6.21,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RO,2023,6.10,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RS,2013,8.90,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RS,2014,9.65,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RS,2015,11.36,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RS,2016,12.09,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RS,2017,9.81,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RS,2018,9.75,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RS,2019,6.51,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RS,2020,6.16,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RS,2021,5.91,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,RS,2022,5.50,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2005,3.29,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2006,3.68,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2007,3.41,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2008,3.71,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2009,4.00,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2010,3.90,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2011,3.98,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2012,4.05,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2013,3.99,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2014,4.21,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2015,4.12,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2016,4.33,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2017,4.24,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2018,4.09,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2019,4.59,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2020,4.27,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2021,4.09,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2022,4.45,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SE,2023,4.91,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2005,3.35,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2006,3.34,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2007,3.23,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2008,3.30,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2009,3.16,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2010,3.36,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2011,3.40,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2012,3.42,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2013,3.57,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2014,3.71,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2015,3.59,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2016,3.54,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2017,3.40,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2018,3.38,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2019,3.38,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2020,3.31,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2021,3.23,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2022,3.29,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SI,2023,3.36,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2005,3.99,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2006,4.08,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2007,3.52,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2008,3.37,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2009,3.57,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2010,3.95,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2011,3.93,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2012,3.80,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2013,3.66,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2014,4.11,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2015,3.62,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2016,3.74,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2017,3.59,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2018,3.07,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2019,3.41,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2020,3.08,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2021,3.23,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2022,3.11,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,SK,2023,3.74,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,TR,2006,11.04,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,TR,2007,9.19,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,TR,2008,9.29,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,TR,2009,10.33,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,TR,2010,9.92,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,TR,2011,9.56,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,TR,2012,9.37,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,TR,2013,8.68,
